,rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
2769,5,Great action movie with wonderful photography and story!,Patricia,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Patricia,,Fandango,1ae42b20-92f3-4852-b3ad-cee934c6a3b3,
2770,5,Loved it.  Acting and action scenes were top of the line.  Tom Cruise still has it!,Thomas,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Thomas,,Fandango,efce952b-753d-4f6c-9b8b-3caa8191b026,
2771,4.5,"What a great throwback to when they actually made good movies. You know why the movie did so well? No politics, no agenda, remained true to the original film. Just good ol' fashion patriotism and feel good action. 'Merica",Aragorn E,FALSE,FALSE,FALSE,FALSE,4.5,"Jul 21, 2022",Aragorn E,/user/id/979657933,RT,979657933,
2772,5,"The best navy movie ever . Good actions moments , Tom cruise is amazing . The cast ufff  just they did a 5 Star movie .  I enjoy it.",Francisco J,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Francisco J,/user/id/975079417,RT,975079417,https://graph.facebook.com/v3.3/981778561920494/picture
2773,5,"A film that rescues the quality of the 80s, men who are strong and courageous men and women who are strong women without having to be macho and lacradora like the ones in the new movies today that are worse than men.",Danilo C,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Danilo C,/user/id/979657934,RT,979657934,https://graph.facebook.com/v3.3/10229449280725212/picture
2774,5,"I loved Everything. It was Nostalgic, intense, thrilling, feel good. Great actors! Tom Cruise still crushes it!! Love love.",Melanie I,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Melanie I,,Fandango,82F7AB7B-6B58-4ED6-8CAB-A30466CEAF71,
2775,5,Tom Cruise is a magician.,JORIS  G,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",JORIS  G,/user/id/303115614,RT,303115614,
2776,5,The movie was great. I already watched it twice. They did a great job of referencing the original while giving something fresh!,James,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",James,,Fandango,582465be-f56c-4252-899b-f4dfe6e39210,
2777,5,"PLot, actors and a wonderful edition from the first Top Gun",Kathy,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Kathy,,Fandango,93717dec-f25d-4143-ba09-00097eb19df4,
2778,5,Best movie theatre movie I've seen in years if ever. This movie has it all. It's an adrenaline rush,Nick K,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Nick K,/user/id/976858186,RT,976858186,
2779,5,"As always, Tom Cruise was amazing and really made the sequel outstanding.  We love the character Rooster too - wow - what a look alike to ""Goose.""",JennK,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",JennK,,Fandango,b308e99d-8c56-4caf-a6d6-4ef028d1b3b7,
2780,5,"The story was great the melding of the lst and 2nd movie was heart warming the scene with Bradshaw at the piano (epic) the message and commitment and self sacrifice for another person...absolutely needed today.  Highly recommend for parents of kids, there is some mild profanity and the F word, once I believe.",Cynthia R,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Cynthia R,,Fandango,1fa2cd05-e91c-4019-9802-3ea4627d9e8d,
2781,5,Movie was great.  Enjoyed it very much.,Kathy W,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Kathy W,,Fandango,22673d10-f9ca-416d-b8cc-4d7a60f83ac8,
2782,5,"Very good storyline, action packed, NO political crap! (thank you!!) Just a good movie to relax and forget about the crap going on around me.",PeggieSue,TRUE,FALSE,FALSE,TRUE,5,"Jul 21, 2022",PeggieSue,,Fandango,980109e3-29aa-4e16-b361-142a03a603b9,
2783,5,"My husband especially liked the movie because of the ships and jets, but I liked the storyline and scenery! It was intense and climatic!",Sharon Beckler,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Sharon Beckler,,Fandango,aea16db7-4f57-4bc0-8714-988ced3bb607,
2784,5,"The best theatre experience I have ever seen. This movie is nothing short of a masterpiece and has quickly sprung itself into my top 5 all time. This movie makes you cry, laugh, smile, tense up and more. The soundtrack is perfect and makes you feel so connected and emotional. One of the best movies of all time hands down.",Brad M,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Brad M,/user/id/979348466,RT,979348466,
2785,5,"From the beginning until the end,I had multiple rushes of adrenaline throughout my body! 10/10! I have watched it twice now",Nana D,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Nana D,/user/id/789824927,RT,789824927,
2786,5,Thank god for this movie !,Phil W,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Phil W,/user/id/975996847,RT,975996847,
2787,5,If you’re reading this all you need to know is that Tom Cruise is the goat and this movie is fire,Wingman,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Wingman,,Fandango,5296BDF8-3BDD-46A0-ADAD-D66837737B4B,
2788,4,"Great action , but predictable storyline",George,TRUE,FALSE,FALSE,FALSE,4,"Jul 21, 2022",George,,Fandango,322bb9ed-eaf7-45b7-a15b-99be3fd6309d,
2789,5,Real time cockpit feel.,RANDY,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",RANDY,,Fandango,03ba633c-13eb-4725-b249-43dcfcc6153b,
2790,5,The movie was very tense for me.  I loved it.,Karen,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Karen,,Fandango,8aafa809-e3f6-41f1-96e1-2a1a2f057473,
2791,5,Action packed movie with great actors and one of the best sequels Ive ever seen,Carol,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Carol,,Fandango,b07dea9b-f440-43f5-afcb-96ae73d48515,
2792,3,"The first hour of the movie is quite boring. The story-telling in the first hour is very planar. But the construction of the characters in this hour has a plus. The last hour is just the high point that drives the movie. A catching phrase that can be learnt from it is: -""You just do not think about it, you just do""- said by Maverick.",ronnie w,FALSE,FALSE,FALSE,FALSE,3,"Jul 21, 2022",ronnie w,/user/id/978934149,RT,978934149,
2793,4.5,"I remember when Star Wars: The Force Awakens (2015) was released, and despite my lack of interest in the whole series, I thoroughly enjoyed it. Part of the reason for this was the fact that it was essentially a retreading of the original Star Wars film, A New Hope (1977), which is probably my favourite of the franchise, and it was done very well. Top Gun: Maverick is similar in the sense that it follows the original 1986 film (which is not a great film, but it's certainly a cult classic with plenty to enjoy in it) almost beat for beat; you can probably guess most of the plot from the first sequence onwards. It is a straight sequel though, Tom Cruise's Maverick is sent back to Top Gun to train the ‘best of the best' to undertake a potentially suicidal mission to blow up a uranium enrichment plant in a plan that supposedly requires not one but two miracles to be successful. The film isn't subtle, much like the original, it's laugh out loud funny at times and Maverick hasn't changed his approach to life or authority. The thing is however, is that Top Gun: Maverick is absolutely fantastic cinema. Especially if you're a fan of the original, you'll (subjectively) be gripped from minute one. The fact that Tom Cruise is sixty this year adds to the astonishment that a sequel not far off forty years in the making is this good. The actions sequences are jaw dropping, the actors (old and new) embellish the spirit of the Top Gun world, and, possibly most effectively, the emotional heft of the film is superbly judged, making several sequences (including one with a returning Val Kilmer) genuinely difficult to get through without really feeling it. There was a round of applause towards the end of the film in the screening I was at, as well as several whoops; something I would usually turn my nose up at, but I couldn't do anything but completely get on board with the reaction. What an absolute blast.",Christian K,FALSE,FALSE,FALSE,FALSE,4.5,"Jul 21, 2022",Christian K,/user/id/979237659,RT,979237659,
2794,5,WOW! Finally a movie that hit the jackpot!  This movie is incredible Tom Cruise did such a Great job on this project. Really just a fantastic all around job on this from the entire cast and crew. I was blown away.,Yariel M,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Yariel M,/user/id/979650370,RT,979650370,https://graph.facebook.com/v3.3/831438040203156/picture
2795,5,It was a good action movie. Kept me in it the whole time.,Frank Parlatore jr,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Frank Parlatore jr,,Fandango,49029391-d66a-433d-8a67-f91c34bcb560,
2796,4.5,Slow start . Made up for it in the end!!!,Gary,TRUE,FALSE,FALSE,FALSE,4.5,"Jul 21, 2022",Gary,,Fandango,c5077f8c-43ab-4af4-bc31-941edd782b10,
2797,5,Movie did not disappoint!! Loved it !! Full of suspense and great memories going back the original.,LadyVee77,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",LadyVee77,,Fandango,86622424-3703-48da-b1cb-34aa4088c60a,
2798,5,sound effects were terrific,AIRDALE143,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",AIRDALE143,,Fandango,ddba0e35-0962-4d18-8acd-e83a06966890,
2799,5,"My dad was not a pilot, but as a military man I always looked up to him for his sacrifices. As far as sequels go, there have been some disappointments over the years, but not with this one. The film makers stayed true to the spirit of the original. My father and I  watched Top Gun when I was a kid, and this time we went to see this together for Father's Day. All these years later I feel they did the series justice. The theater was full of life, and at times you felt like you too were flying with Maverick. One of the best times I have had with my dad in my adult life. A great movie done well, and they did not miss the mark with this one.",Sean P,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Sean P,/user/id/978934466,RT,978934466,https://graph.facebook.com/v3.3/10225089100798872/picture
2800,5,"Amazing movie! The best of 2022 as well. Great action and performance. Visual of the movie was fantastic. Tom Cruise nailed it in his performance and so did Miles Teller. Teller’s character was amazing and it felt like he belonged to be there. Best part of this film, it was not political or woke, just a movie to free your mind. ",,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",,,Flixster,dedf638d-8d5e-4761-8008-289a50bfac95,
2801,5,Muito bom eu recomendo á todos.,Marcel C,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Marcel C,/user/id/979639165,RT,979639165,
2802,5,Movie was even better than the first one!,Maria,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Maria,,Fandango,347EEB6C-0306-4B9A-A047-A9BC15AD3AC8,
2803,5,the movie was amazing!!! definitely one of those movies you gotta see on the big screen!,chellyjen,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",chellyjen,,Fandango,820bae06-3010-4a3b-8ee2-0019cd6acf98,
2804,5,"Obvious good parts: stunts, planes, action etc.

Mavericks character is especially compelling this time around since he has to deal with the mix of his previous accomplishments embarrassments, and the introduction of Rooster, Gooses son",Google,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Google,,Fandango,663cedbd-6138-4ccf-b875-d15d079a76d3,
2805,5,"I just saw it for the third time! It’s got everything - action, drama, love story, and the human spirit overcoming all sorts of adversity. Love this novie!",Dottie  F,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Dottie  F,,Fandango,EB9B4375-497B-42DB-BB46-1C736B270DC7,
2806,5,Awesomely epic! Best movie I’ve seen in a long time!,,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",,,Flixster,d6e48059-82bb-4dca-be5c-7dde8b6ff596,
2807,5,Ridiculously good. Why are not more movies like this anymore?,Etienne T,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Etienne T,/user/id/972180228,RT,972180228,
2808,5,"Awesome movie,  great special effects!",Lisa M,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Lisa M,,Fandango,538c5af9-b9a4-482e-a7b0-00277e3ae4cf,
2809,5,Great movie from the beginning to end. Brought back good memories of the first movie.,Jimmy,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Jimmy,,Fandango,f3d94583-1279-4f00-90e7-7f42a2e717d3,
2810,5,An emotionally powerful sequel!,Rick,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Rick,,Fandango,f6be6809-cea2-4191-bd67-b85da160edf1,
2811,5,Thoroughly enjoyed it,John A,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",John A,/user/id/979078391,RT,979078391,
2812,5,Loved it all!! Great action shots/wonderful!!,Judy,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Judy,,Fandango,0e0b3734-d7ab-4f0a-8aaf-13023ff6eee3,
2813,5,Definitely a must see!,abailes25,FALSE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",abailes25,,Fandango,049E6CCE-2853-4E26-8B53-51E18652BA33,
2814,5,Ties in great to the first movie. Was awesome from start to finish!,Danielle H,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Danielle H,,Fandango,151b6e63-0793-4608-a746-4c38cfd36782,
2815,5,As good or better then the original top gun,Robert,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Robert,,Fandango,5c897019-aff3-4b0c-aeeb-ef805f5bd903,
2816,5,Very well-done movie. Action packed and very clean. 2nd time watching,wilma,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",wilma,,Fandango,4d85d593-bf33-403b-95eb-b564d7ffd8ed,
2817,5,Among the best movies I have ever seen and I am 83yr,John,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",John,,Fandango,17254c31-835f-45ac-a988-7106eb1cbfac,
2818,5,I liked it enough to see it again,Susan J,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Susan J,,Fandango,f3c08702-ae23-45dc-b2a9-cb456f983bba,
2819,5,it was amazing and action packed,Johnny G,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Johnny G,,Fandango,825FB710-5991-48B3-AABB-483A41F057FD,
2820,5,Movie theater was great! Movie was off the charts!,Mary,TRUE,FALSE,FALSE,FALSE,5,"Jul 21, 2022",Mary,,Fandango,fa2a21fb-083f-4f6d-bbdd-201d8af1ce8e,
2821,3.5,Good but not as good as the original one..,David Villalobos,TRUE,FALSE,FALSE,FALSE,3.5,"Jul 20, 2022",David Villalobos,,Fandango,e6b0cb72-6358-4f43-8892-631843c3910c,
2822,5,I will watch this over & over!!,Ronda,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Ronda,,Fandango,5a8d84f6-9da2-4f54-892d-4401b8e21162,
2823,5,The movie was awesome. It tied the first movie in very nicely. The acting was fantastic as were the flight segments. Definitely a must see!,Irene S,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Irene S,,Fandango,f1d476ec-1e91-4e79-8d2c-41d1b656fb65,
2824,5,An absolute thrill to watch and just an amazing film from beginning to end. So many good callbacks with an original new plot that's highly entertaining!,Sarah,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Sarah,,Fandango,E7A4F810-9440-4BCF-9D8F-C72C0391B142,
2825,5,it was the best movie ever seen! I can keep going! This was my 9th time going and will definitely be going for a 10th! 10/10 recommend!,Kylie,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Kylie,,Fandango,eb15117b-e16a-414f-975a-2073d46ae15d,
2826,5,Very action packed. Not very suitable for younger kids as there is some very intense scenes that may not be able to handle.,Clara,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Clara,,Fandango,dae94b2d-e162-4d83-b14a-8fddd1eb6738,
2827,5,This is a fantastic movie. You need to see it on the big screen.,Richard,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Richard,,Fandango,b5d2f380-c9e9-4358-a22a-40c52a117ec9,
2828,4.5,"It's not a 4 1/2 star rating, it's a 10+ It is great from the get go to the end. I fell in love with Maverick all over again. Action! Action! and more Action!!",Paula,TRUE,FALSE,FALSE,FALSE,4.5,"Jul 20, 2022",Paula,,Fandango,1eecb070-aac7-4b1b-9f0a-1bfc0788705e,
2829,5,An actual throwback that had a comeback. Great tribute to the original and a proper action movie without too much CGI and gimmicks or PC injected in.,Evan,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Evan,,Fandango,83a11d4f-92e1-4ad1-a1bf-a1a1dc96ef75,
2830,5,It was the best movie of 2022! Gotta love tom Cruise! Wonderful battle practice and war combat!!,Jeffrey,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Jeffrey,,Fandango,fbac4dd1-82ad-4f03-898f-1c15b7276526,
2831,0.5,I went to see that movie after seeing the audience score. Just made an account to tell you that's just another Hollywood-blockbusterish movie that plays on ol' people's emotions. It's 5/10 film but the score is to big rn so I'm doing my part. I would recommend rewatching Shrek instead of wasting time for a movie that no one asked for,Szymon D,FALSE,FALSE,FALSE,FALSE,0.5,"Jul 20, 2022",Szymon D,/user/id/979657082,RT,979657082,https://graph.facebook.com/v3.3/1476993679388924/picture
2832,5,Loved the action and Tom Cruz,Top Gun,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Top Gun,,Fandango,a092618f-869d-49b4-b90c-f9e1545e605a,
2833,4,Loved the 30 year follow up & great effort the pilots took realistically in the making of the film. The challenge was difficult for sure & the success was even greater.,Maria Dee,TRUE,FALSE,FALSE,FALSE,4,"Jul 20, 2022",Maria Dee,,Fandango,cb490826-9e95-4a46-9d4e-19eb8cb54591,
2834,5,The fact that Goose's son was in the movie.,Rita,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Rita,,Fandango,a6348f22-1893-464c-98c6-3e950cd1ca9c,
2835,5,"O filme foi maravilhoso, assistir 2 vezes nos cinemas",Carmem M,FALSE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Carmem M,/user/id/979657057,RT,979657057,https://graph.facebook.com/v3.3/2264893367008878/picture
2836,5,It's a very action packed movie if you have kids they will thoroughly enjoy it,Lawayne,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Lawayne,,Fandango,165f0888-bc57-4f2f-8638-d42ec1e562a8,
2837,5,I felt like I was part of the movie.  The action kept you engaged.,James,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",James,,Fandango,f55ddd98-f2c3-47ee-9c67-f9ea1f2171a6,
2838,5,Movie was excellent. The flying sequence to the storyline. Tom cruise and whole cast did their thing. Storyline was superb. Great job Tom Cruise 👍🏾😁,Marcia W,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Marcia W,,Fandango,82214AA1-46EA-4CFC-BF7E-28678C8749C6,
2839,5,One of the best movies I’ve seen in a long time,Alex,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Alex,,Fandango,9206B967-A4C6-4EC1-9DD7-70B01678AE60,
2840,5,"Excellent acting and flying scenes. Nice touch to include Val Kilmer, who was co-star in the original film.",Bob L,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Bob L,,Fandango,ef912e93-190b-4a7d-ac0f-5dcb35b1d80e,
2841,5,very exciting and didn't want it to end.  Everything I had hoped it would be.,Rhonda,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Rhonda,,Fandango,3bab353a-bf92-4a4a-9226-b7aafef4fcac,
2842,5,This is exactly what you want in this movie. They did a great job of doing a sequel.....and especially a 35 years later sequel. The cinematography is outstanding. It makes your adrenaline rush through your veins!,Patrick Y,FALSE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Patrick Y,/user/id/848492850,RT,848492850,
2843,5,Amazing. Flawless. Would love to see it again!,Amanda,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Amanda,,Fandango,25399c3a-effa-4af1-859c-4bfeae6d0fc4,
2844,5,great movie all the way around.,Ghostrider.,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Ghostrider.,,Fandango,97B95934-5D5A-4C00-B176-89A7EDFCD88D,
2845,5,Wonderful.  The cast was great and a lot of action.,Cheryl,TRUE,FALSE,FALSE,FALSE,5,"Jul 20, 2022",Cheryl,,Fandango,667d2ce4-1452-45bb-a84c-b39910bf171d,
